eventDate,cleanDate,season,seasonType,sport,sportSlug,gender,levelSlug,levelLabel,teamSlug,eventTime,homeOrAway,vsOrAt,opponent,opponentMascot,opponentComplete,location,eventType,isCancelled,isPostponed,isTimeTBD,conferenceGame,postSlug,posterFile,eventId
2026-02-23,02/23,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,03:00 PM,Home,vs,Practice: Softball (Girls V) Practice,,Practice: Softball (Girls V) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-02-23_baseball,2026-02-23_baseball.jpg,d761d3f0-7ef9-41ce-8d45-ffc694fc4af9
2026-02-24,02/24,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,03:00 PM,Home,vs,Practice: Softball (Girls V) Practice,,Practice: Softball (Girls V) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-02-24_baseball,2026-02-24_baseball.jpg,11fe072a-b41b-4ec4-9101-f0f6a1e61bd2
2026-02-25,02/25,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,05:30 PM,Home,vs,Practice: Softball (Girls V) Practice,,Practice: Softball (Girls V) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-02-25_baseball,2026-02-25_baseball.jpg,e4f52564-2bcf-4967-9720-dbba3a461e5f
2026-02-26,02/26,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,03:00 PM,Home,vs,Practice: Softball (Girls V) Practice,,Practice: Softball (Girls V) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-02-26_baseball,2026-02-26_baseball.jpg,5f740709-8d4b-48a4-a895-eb1dc5c675d9
2026-02-27,02/27,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,03:00 PM,Home,vs,Practice: Softball (Girls V) Practice,,Practice: Softball (Girls V) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-02-27_baseball,2026-02-27_baseball.jpg,31329657-f147-454c-88ba-ae2a87e69a56
2026-02-28,02/28,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,08:30 AM,Home,vs,Practice: Softball (Girls V) Practice,,Practice: Softball (Girls V) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-02-28_baseball,2026-02-28_baseball.jpg,e136a8f3-d8ed-4a1d-a81e-745ded8144dd
2026-03-02,03/02,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,03:00 PM,Home,vs,Practice: Softball (Girls V) Practice,,Practice: Softball (Girls V) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-03-02_baseball,2026-03-02_baseball.jpg,70a897d9-12e0-48d4-8565-ddc3cd9ef960
2026-03-03,03/03,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,03:00 PM,Home,vs,Practice: Softball (Girls V) Practice,,Practice: Softball (Girls V) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-03-03_baseball,2026-03-03_baseball.jpg,47e92c42-4425-485f-bc35-6b8f1b1818e5
2026-03-04,03/04,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,05:30 PM,Home,vs,Practice: Softball (Girls V) Practice,,Practice: Softball (Girls V) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-03-04_baseball,2026-03-04_baseball.jpg,ba2c8edd-cb0a-44e1-a1dc-0e1eea05aae9
2026-03-05,03/05,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,03:00 PM,Home,vs,Practice: Softball (Girls V) Practice,,Practice: Softball (Girls V) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-03-05_baseball,2026-03-05_baseball.jpg,c12328a9-b914-4349-aed8-2ba8bbdb7e02
2026-03-06,03/06,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,03:00 PM,Home,vs,Practice: Softball (Girls V) Practice,,Practice: Softball (Girls V) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-03-06_baseball,2026-03-06_baseball.jpg,cc54d4b6-f635-426a-8619-be138c43e615
2026-03-07,03/07,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,11:00 AM,Home,vs,Practice: Softball (Girls V) Practice,,Practice: Softball (Girls V) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-03-07_baseball,2026-03-07_baseball.jpg,8880d740-fd31-40a5-a688-38b38d39fc3a
2026-03-09,03/09,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,03:00 PM,Home,vs,Practice: Softball (Girls V) Practice,,Practice: Softball (Girls V) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-03-09_baseball,2026-03-09_baseball.jpg,0abe0b8c-bc3e-4899-9376-c2e4d61a7683
2026-03-10,03/10,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,03:00 PM,Home,vs,Practice: Softball (Girls V) Practice,,Practice: Softball (Girls V) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-03-10_baseball,2026-03-10_baseball.jpg,33afdab4-5224-4392-9381-8af81d781abd
2026-03-11,03/11,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,05:30 PM,Home,vs,Practice: Softball (Girls V) Practice,,Practice: Softball (Girls V) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-03-11_baseball,2026-03-11_baseball.jpg,c165b24a-63cb-444d-b30c-2de9729c44c3
2026-03-12,03/12,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,03:00 PM,Home,vs,Practice: Softball (Girls V) Practice,,Practice: Softball (Girls V) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-03-12_baseball,2026-03-12_baseball.jpg,1c66f640-bfb9-4147-ba21-821edd9c0c78
2026-03-13,03/13,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,03:00 PM,Home,vs,Practice: Softball (Girls V) Practice,,Practice: Softball (Girls V) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-03-13_baseball,2026-03-13_baseball.jpg,2e84227f-4d4e-48e6-ad5f-bd78f39e63a9
2026-03-14,03/14,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,11:00 AM,Home,vs,Practice: Softball (Girls V) Practice,,Practice: Softball (Girls V) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-03-14_baseball,2026-03-14_baseball.jpg,519dd02e-fd9b-42de-a37b-7ad54402054d
2026-03-16,03/16,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,03:00 PM,Home,vs,Practice: Softball (Girls V) Practice,,Practice: Softball (Girls V) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-03-16_baseball,2026-03-16_baseball.jpg,8068fc21-777c-4cdb-bf02-5ff965bece68
2026-03-17,03/17,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,03:00 PM,Home,vs,Practice: Softball (Girls V) Practice,,Practice: Softball (Girls V) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-03-17_baseball,2026-03-17_baseball.jpg,2c5308d7-c8a0-4cc9-958d-e70eb2bb67f2
2026-03-18,03/18,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,05:30 PM,Home,vs,Practice: Softball (Girls V) Practice,,Practice: Softball (Girls V) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-03-18_baseball,2026-03-18_baseball.jpg,f8081317-a069-4466-8d75-2d9354076d6e
2026-03-19,03/19,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,03:00 PM,Home,vs,Practice: Softball (Girls V) Practice,,Practice: Softball (Girls V) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-03-19_baseball,2026-03-19_baseball.jpg,673372d9-be41-40e3-8099-2e3ea09ff2cf
2026-03-20,03/20,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,03:00 PM,Home,vs,Practice: Softball (Girls V) Practice,,Practice: Softball (Girls V) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-03-20_baseball,2026-03-20_baseball.jpg,a2447119-810e-4902-8aec-8ab9887ea797
2026-03-21,03/21,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,09:30 AM,Home,vs,Practice: Softball (Girls V) Practice,,Practice: Softball (Girls V) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-03-21_baseball,2026-03-21_baseball.jpg,94987b37-79ef-4a35-9099-4c3dbf05f96f
2026-03-23,03/23,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,03:00 PM,Home,vs,Practice: Softball (Girls V) Practice,,Practice: Softball (Girls V) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-03-23_baseball,2026-03-23_baseball.jpg,8cfd855e-2aa0-4e6d-8ead-b3038a093042
2026-03-23,03/23,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,04:30 PM,Away,'@,Ursuline,Fighting Irish,Ursuline Fighting Irish,Ursuline High School,Game,true,false,false,false,2026-03-23_baseball-1,2026-03-23_baseball-1.jpg,e2245082-c6b8-4ef5-92af-4ec5b54c2e32
2026-03-24,03/24,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,03:00 PM,Home,vs,Practice: Softball (Girls V) Practice,,Practice: Softball (Girls V) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-03-24_baseball,2026-03-24_baseball.jpg,aa2c069d-4536-4a5d-a367-f0281b3b58be
2026-03-24,03/24,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,05:00 PM,Away,'@,Crestview,Rebels,Crestview Rebels,Crestview High School (Columbiana),Game,false,false,false,false,2026-03-24_baseball-1,2026-03-24_baseball-1.jpg,b28c0f25-f280-4a95-add2-e50d17cc6d40
2026-03-25,03/25,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,05:30 PM,Home,vs,Practice: Softball (Girls V) Practice,,Practice: Softball (Girls V) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-03-25_baseball,2026-03-25_baseball.jpg,aee02438-516b-46f6-adaf-5335274c467e
2026-03-26,03/26,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,03:00 PM,Home,vs,Practice: Softball (Girls V) Practice,,Practice: Softball (Girls V) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-03-26_baseball,2026-03-26_baseball.jpg,2d04c0c1-ebe5-4e7c-b1a5-178e25123378
2026-03-27,03/27,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,03:00 PM,Home,vs,Practice: Softball (Girls V) Practice,,Practice: Softball (Girls V) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-03-27_baseball,2026-03-27_baseball.jpg,aa685fe5-b6c8-48d1-b1d6-be081dc94586
2026-03-28,03/28,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,09:30 AM,Home,vs,Practice: Softball (Girls V) Practice,,Practice: Softball (Girls V) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-03-28_baseball,2026-03-28_baseball.jpg,388f0dde-3c8f-4aa3-a770-37cb9fca0ec6
2026-03-28,03/28,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,12:00 PM,Home,vs,Carrollton,Warriors,Carrollton Warriors,Poland Seminary High School,Game,true,false,false,false,2026-03-28_baseball-1,2026-03-28_baseball-1.jpg,a8632fa7-bac8-48ed-a068-0d0542d4a8d2
